meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,has_revisions,one_revision_name,agendas,parties,one_revision_url
1992,ATCM,17,ATCM XVII,wp,18,False,Hydrometeorological service,ATCM 15,Russian Federation,https://documents.ats.aq/ATCM17/wp/ATCM17_wp018_e.pdf
1992,ATCM,17,ATCM XVII,wp,19,False,Secretariat support for the Antarctic Treaty parties,ATCM 7,Australia,https://documents.ats.aq/ATCM17/wp/ATCM17_wp019_e.pdf
1992,ATCM,17,ATCM XVII,wp,20,False,Committee for Environmental Protection Draft Rules of Procedure,ATCM 6,Australia,https://documents.ats.aq/ATCM17/wp/ATCM17_wp020_e.pdf
1992,ATCM,17,ATCM XVII,wp,21,False,SCAR Code of Conduct for use of animals for scientific purposes in Antarctica,ATCM 6,SCAR,https://documents.ats.aq/ATCM17/wp/ATCM17_wp021_e.pdf
1992,ATCM,17,ATCM XVII,wp,22,False,Revised descriptions and proposed Management Plans for Specially Protected Areas,ATCM 11,United Kingdom,https://documents.ats.aq/ATCM17/wp/ATCM17_wp022_e.pdf
1992,ATCM,17,ATCM XVII,wp,23,False,Compulsory insurance of tourism and non governmental activities in the Antarctic Treaty Area,ATCM 13,Russian Federation,https://documents.ats.aq/ATCM17/wp/ATCM17_wp023_e.pdf
1992,ATCM,17,ATCM XVII,wp,24,True,ATCM Rules of Procedure Agenda for Consultative Meetings,ATCM 7,United Kingdom,https://documents.ats.aq/ATCM17/wp/ATCM17_wp024_rev2_e.pdf
1992,ATCM,17,ATCM XVII,wp,25,False,Examination of recommendations,ATCM 7,Belgium,https://documents.ats.aq/ATCM17/wp/ATCM17_wp025_e.pdf
1992,ATCM,17,ATCM XVII,wp,26,False,Draft Recommendation submitted by Chile and the Netherlands,ATCM 6,Chile | Netherlands,https://documents.ats.aq/ATCM17/wp/ATCM17_wp026_e.pdf
1992,ATCM,17,ATCM XVII,wp,27,True,Historical sites and monuments,ATCM 11,Argentina,https://documents.ats.aq/ATCM17/wp/ATCM17_wp027_rev2_e.pdf
1992,ATCM,17,ATCM XVII,wp,28,True,Global change research and international cooperation in Antarctica - Draft recommendation,ATCM 12,Chile,https://documents.ats.aq/ATCM17/wp/ATCM17_wp028_rev1_e.pdf
1992,ATCM,17,ATCM XVII,wp,29,False,Draft decision submitted by Chile and the Netherlands to be included in the Final Report of the 17th ATCM,ATCM 6,Chile | Netherlands,https://documents.ats.aq/ATCM17/wp/ATCM17_wp029_e.pdf
1992,ATCM,17,ATCM XVII,wp,30,False,Environmental modelling,ATCM 9,Russian Federation,https://documents.ats.aq/ATCM17/wp/ATCM17_wp030_e.pdf
1992,ATCM,17,ATCM XVII,wp,31,False,Report of Working Group I to the plenary of the XVII ATCM,ATCM 21,Italy,https://documents.ats.aq/ATCM17/wp/ATCM17_wp031_e.pdf
1992,ATCM,17,ATCM XVII,wp,32,False,Report of Working Group II to the plenary of the XVII ATCM,ATCM 21,Italy,https://documents.ats.aq/ATCM17/wp/ATCM17_wp032_e.pdf
1992,ATCM,17,ATCM XVII,wp,33,False,Preliminary agenda of the XVIII Antarctic Treaty Consultative Meeting,ATCM 19,Italy,https://documents.ats.aq/ATCM17/wp/ATCM17_wp033_e.pdf
1992,ATCM,17,ATCM XVII,wp,34,False,Draft final report of the XVIIth Antarctic Treaty Consultative Meeting,ATCM 21,Italy,https://documents.ats.aq/ATCM17/wp/ATCM17_wp034_e.pdf
1994,ATCM,18,ATCM XVIII,wp,1,False,Implementation of the Protocol on Environmental Protection to the Antarctic Treaty,ATCM 6,Germany,https://documents.ats.aq/ATCM18/wp/ATCM18_wp001_e.pdf
1994,ATCM,18,ATCM XVIII,wp,2,False,Liability annex to the Protocol on Environmental Protection to the Antarctic Treaty,ATCM 6,Germany,https://documents.ats.aq/ATCM18/wp/ATCM18_wp002_e.pdf
1994,ATCM,18,ATCM XVIII,wp,3,False,Marine pollution and ship safety,ATCM 6,COMNAP,https://documents.ats.aq/ATCM18/wp/ATCM18_wp003_e.pdf
1994,ATCM,18,ATCM XVIII,wp,4,False,Protocol on the Protection of the Antarctic Environment,ATCM 6,Chile,https://documents.ats.aq/ATCM18/wp/ATCM18_wp004_e.pdf
1994,ATCM,18,ATCM XVIII,wp,5,True,Historic Sites and Monuments,ATCM 11,Chile,https://documents.ats.aq/ATCM18/wp/ATCM18_wp005_e.pdf
1994,ATCM,18,ATCM XVIII,wp,6,False,Opening Addresses,ATCM 3,Chile,https://documents.ats.aq/ATCM18/wp/ATCM18_wp006_e.pdf
1994,ATCM,18,ATCM XVIII,wp,7,False,"Preparation for the establishment of the CEP: possible timeframe, key tasks, support",ATCM 6,Australia,https://documents.ats.aq/ATCM18/wp/ATCM18_wp007_e.pdf
1994,ATCM,18,ATCM XVIII,wp,8,False,Practical preparations for the establishment of the Treaty Secretariat,ATCM 8,Australia,https://documents.ats.aq/ATCM18/wp/ATCM18_wp008_e.pdf
1994,ATCM,18,ATCM XVIII,wp,9,False,Conduct of tourism and non-governmental activity in Antarctica,ATCM 13,Australia,https://documents.ats.aq/ATCM18/wp/ATCM18_wp009_e.pdf
1994,ATCM,18,ATCM XVIII,wp,10,False,Committee on Environmental Protection in Antarctica,ATCM 6,France,https://documents.ats.aq/ATCM18/wp/ATCM18_wp010_e.pdf
1994,ATCM,18,ATCM XVIII,wp,11,False,Agreed Measures on Tourism in Antarctica,ATCM 13,France,https://documents.ats.aq/ATCM18/wp/ATCM18_wp011_e.pdf
1994,ATCM,18,ATCM XVIII,wp,12,False,Verification or Check List for Inspections,ATCM 8,Chile,https://documents.ats.aq/ATCM18/wp/ATCM18_wp012_e.pdf
1994,ATCM,18,ATCM XVIII,wp,13,False,"The regulation of the extraction, use and custody of scientific sample obtained in the investigation of the Antarctic",ATCM 9,Chile,https://documents.ats.aq/ATCM18/wp/ATCM18_wp013_e.pdf
1994,ATCM,18,ATCM XVIII,wp,14,False,Implementation of the Madrid Protocol on Environmental Protection in Antarctica,ATCM 6,Belgium,https://documents.ats.aq/ATCM18/wp/ATCM18_wp014_e.pdf
1994,ATCM,18,ATCM XVIII,wp,15,False,Legal status of the Antarctic Treaty Secretariat,ATCM 8,Belgium,https://documents.ats.aq/ATCM18/wp/ATCM18_wp015_e.pdf
1994,ATCM,18,ATCM XVIII,wp,16,False,The organisational aspects of the Antarctic Treaty System,ATCM 8,Italy,https://documents.ats.aq/ATCM18/wp/ATCM18_wp016_e.pdf
1994,ATCM,18,ATCM XVIII,wp,17,False,Protocol on Environmental Protection to the Antarctic Treaty,ATCM 6,Japan,https://documents.ats.aq/ATCM18/wp/ATCM18_wp017_e.pdf
1994,ATCM,18,ATCM XVIII,wp,18,False,The regulation of tourism and non-governmental activities in the Antarctic Treaty Area,ATCM 7,United Kingdom,https://documents.ats.aq/ATCM18/wp/ATCM18_wp018_e.pdf
1994,ATCM,18,ATCM XVIII,wp,19,False,A revised 'code of guidance for visitors to the Antarctic',ATCM 7,United Kingdom,https://documents.ats.aq/ATCM18/wp/ATCM18_wp019_e.pdf
1994,ATCM,18,ATCM XVIII,wp,20,False,Draft recommendation to introduce mandatory provisions for information exchange and an observation system,ATCM 10,United Kingdom,https://documents.ats.aq/ATCM18/wp/ATCM18_wp020_e.pdf
1994,ATCM,18,ATCM XVIII,wp,21,False,The organization of environmental monitoring in Antarctica,ATCM 10,SCAR,https://documents.ats.aq/ATCM18/wp/ATCM18_wp021_e.pdf
1994,ATCM,18,ATCM XVIII,wp,22,False,Antarctic inspection checklist,ATCM 9,SCAR,https://documents.ats.aq/ATCM18/wp/ATCM18_wp022_e.pdf
1994,ATCM,18,ATCM XVIII,wp,23,False,Proposal for the protection of geological specimens,ATCM 11,SCAR,https://documents.ats.aq/ATCM18/wp/ATCM18_wp023_e.pdf
1994,ATCM,18,ATCM XVIII,wp,24,False,Proposal for a code of conduct for use of animals for scientific purposes in Antarctica,ATCM 11,SCAR,https://documents.ats.aq/ATCM18/wp/ATCM18_wp024_e.pdf
1994,ATCM,18,ATCM XVIII,wp,25,False,Environmental monitoring and data,ATCM 10,Japan,https://documents.ats.aq/ATCM18/wp/ATCM18_wp025_e.pdf
1994,ATCM,18,ATCM XVIII,wp,26,False,Maintenance work on sites and historical monuments by the Argentine Republic,ATCM 18,Argentina,https://documents.ats.aq/ATCM18/wp/ATCM18_wp026_e.pdf
1994,ATCM,18,ATCM XVIII,wp,27,False,Environmental Study of Argentina's Operational Bases During the 1993/94 Antarctic Campaign,ATCM 9,Argentina,https://documents.ats.aq/ATCM18/wp/ATCM18_wp027_e.pdf
1994,ATCM,18,ATCM XVIII,wp,28,False,"Review and verification of the pollution prevention mechanisms on the ""Almirante Irizar"" ice-breaker",ATCM 6,Argentina,https://documents.ats.aq/ATCM18/wp/ATCM18_wp028_e.pdf
1994,ATCM,18,ATCM XVIII,wp,29,False,"Argentinean-German Cooperation at the Jubany Base Inauguration of the Dallman Laboratory at 25 de Mayo Island, South Shetlands",ATCM 13,Argentina,https://documents.ats.aq/ATCM18/wp/ATCM18_wp029_e.pdf
1994,ATCM,18,ATCM XVIII,wp,30,False,Inspections under Article VII of the Antarctic Treaty,ATCM 9,Argentina,https://documents.ats.aq/ATCM18/wp/ATCM18_wp030_e.pdf
1994,ATCM,18,ATCM XVIII,wp,31,False,Relation between the Protocol on Environmental Protection to the Antarctic Treaty and other international agreements of a global scope,ATCM 6,Chile,https://documents.ats.aq/ATCM18/wp/ATCM18_wp031_e.pdf
1994,ATCM,18,ATCM XVIII,wp,32,True,Issues relating to the exercise of jurisdiction in Antarctica,ATCM 16,Uruguay,https://documents.ats.aq/ATCM18/wp/ATCM18_wp032_rev2_e.pdf
1994,ATCM,18,ATCM XVIII,wp,33,False,Proposals for improving the system for Antarctic Treaty inspections,ATCM 9,United Kingdom,https://documents.ats.aq/ATCM18/wp/ATCM18_wp033_e.pdf
1994,ATCM,18,ATCM XVIII,wp,34,False,Inspection under Article VII of the Antarctic Treaty,ATCM 9,Italy | Korea (ROK) | United Kingdom,https://documents.ats.aq/ATCM18/wp/ATCM18_wp034_e.pdf
1994,ATCM,18,ATCM XVIII,wp,35,False,Report of Working Group I to the plenary of the XVIIIth ATCM,ATCM 7,Japan,https://documents.ats.aq/ATCM18/wp/ATCM18_wp035_e.pdf
1994,ATCM,18,ATCM XVIII,wp,36,False,Report of Working Group II to the plenary of the XVIIIth ATCM,ATCM 6,Japan,https://documents.ats.aq/ATCM18/wp/ATCM18_wp036_e.pdf
1994,ATCM,18,ATCM XVIII,wp,37,False,Draft final report of the XVIIIth ATCM,ATCM 19,Japan,https://documents.ats.aq/ATCM18/wp/ATCM18_wp037_e.pdf
1995,ATCM,19,ATCM XIX,wp,1,False,Measures adopted under Article IX of the Antarctic Treaty,ATCM 8,Belgium | Chile | France | Germany | United Kingdom,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/a/2/f/a2f53f68032cf6c3d0f4e5875c5f8a4ecfcb4d8ef163bd5ccc6518df95fe15a6/4b386adb-f37b-4fe2-a794-674f35600230-AU-ATADD-3-BB-AQ-468.pdf 
1995,ATCM,19,ATCM XIX,wp,2,False,Inspections under the Antarctic Treaty inspection checklists,ATCM 9,United Kingdom,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/3/9/1/3914a91efaaf607c051cf5c639e856a256c1c71b4f39bd753667c24a2829ce41/042b4b08-0f5a-49cd-892d-7f5b098f1ee7-AU-ATADD-3-BB-AQ-469.pdf 
1995,ATCM,19,ATCM XIX,wp,3,True,Environmental Impact Assessment: Circulation of Information,ATCM 11,United Kingdom,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/e/8/6/e86327d2ea1d8c9b01522d0dcf86c27ccb8189bef9f68bad2b607f3a5ffacdfc/193246f6-cc4f-4e12-b6ff-51722615a4a1-AU-ATADD-3-BB-AQ-470.pdf 
1995,ATCM,19,ATCM XIX,wp,4,False,Draft Measure: Antarctic Protected Area System: New historic sites and monuments,ATCM 12,United Kingdom,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/8/2/5/825732884aba2b17362c0fc766177c778876728a80a5d2cb5e133953303798c6/1e9c700d-a872-4236-9c8c-cb513f0379dd-AU-ATADD-3-BB-AQ-471.pdf 
1995,ATCM,19,ATCM XIX,wp,5,False,Antarctic protected area system—specially protected areas revised descriptions and proposed management plans for specially protected areas Moe Island and Southern Powell Island and adjacent islands,ATCM 12,United Kingdom,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/b/6/f/b6ff98970a8ee0fa53da53c29efd6071725a1eb578a95c066a81c0fdf3cad83e/e00196a1-a983-424e-8ef5-e9dba37f351c-AU-ATADD-3-BB-AQ-472.pdf 
1995,ATCM,19,ATCM XIX,wp,6,False,Tourism and non-governmental activities in the Antarctic Treaty area,ATCM 7,Argentina | Chile | New Zealand | United Kingdom,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/7/5/1/751743fd533cd3ee6fcff0f2c405e15524fa5d9c58729b6e8833b7a0aba1ccc1/62f8496f-ded4-4899-bc33-c04a1fa42204-AU-ATADD-3-BB-AQ-473.pdf 
1995,ATCM,19,ATCM XIX,wp,7,False,The Antarctic protected area system revised management plans for SPAs and SSSIs,ATCM 12,New Zealand,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/d/6/2/d62d94f975e9eeb1a43cf976816a33c6221c249ad8216c811f12436e3d89798d/6eb2fe5e-5a4c-442a-a767-2010d7eb12a7-AU-ATADD-3-BB-AQ-474.pdf 
1995,ATCM,19,ATCM XIX,wp,8,True,Historic sites and monuments,ATCM 12,New Zealand | Norway | United Kingdom,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/0/f/f/0ff6cef3d69f15b716b4decd548e4cc4139a09e23e89defbc9242c3ccc599167/6781623a-6ba2-4fb7-b8d2-098bdc3c7ff5-AU-ATADD-3-BB-AQ-475.pdf 
1995,ATCM,19,ATCM XIX,wp,9,False,New historic sites and monuments: Suggested guidelines for the designation of historic sites,ATCM 12,New Zealand,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/1/1/b/11b8802ffff41e1f038ad253c9885b129b867d53b5fa53204a10da3be8c98d4a/1285becb-671a-4b00-a6e5-c4817bae09f2-AU-ATADD-3-BB-AQ-476.pdf 
1995,ATCM,19,ATCM XIX,wp,10,False,Pre-sessional document circulation document handling: Submission and circulation,ATCM 18,New Zealand,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/c/3/e/c3e9dedc8e87596df1f790d176e37f150ec154047c86e8b132c8758476ab49bc/faabbb32-c916-4010-b5ce-c72ae5711bd5-AU-ATADD-3-BB-AQ-477.pdf 
1995,ATCM,19,ATCM XIX,wp,11,True,Nuclear waste and the Antarctic Treaty Area,ATCM 13,Netherlands,https://documents.ats.aq/ATCM19/wp/ATCM19_wp011_rev1_e.pdf
1995,ATCM,19,ATCM XIX,wp,12,False,The organization of Antarctic Treaty Consultative Meetings,ATCM 8,Belgium | France | Germany | United Kingdom,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/1/1/b/11b4aa2faa07113ecab5032cace7276638c9b662326a5a2a3dfcb20cc02bfeab/3cd66fc3-e8b5-4e76-bdc7-cf73c64de855-AU-ATADD-3-BB-AQ-479.pdf 
1995,ATCM,19,ATCM XIX,wp,13,False,Establishment of an Antarctic Treaty Secretariat - Organizational Aspects,ATCM 8(a),Australia | Italy | South Africa,https://documents.ats.aq/ATCM19/wp/ATCM19_wp013_e.pdf
1995,ATCM,19,ATCM XIX,wp,14,False,Extension of management plans for sites of special interest nos. 16 and 17,ATCM 12,Australia,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/5/f/f/5ffe44bd95074e87f47004d7ac1ef871894724a0bc2a75afa09e14c21c875aaf/5293cc30-66d9-4082-80a1-42d6fc9435e5-AU-ATADD-3-BB-AQ-481.pdf 
1995,ATCM,19,ATCM XIX,wp,15,True,Best available techniques,ATCM 11,Netherlands,https://documents.ats.aq/ATCM19/wp/ATCM19_wp015_rev1_e.pdf
1995,ATCM,19,ATCM XIX,wp,16,False,Antarctic specially protected area Point-Geologie Archipelago,ATCM 12,France,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/9/f/7/9f7e849bbca7b504d51baa4f3a3a578d0921029b7d4849d8e7c649141ee03986/33d65fc0-d7b1-4f21-82b0-0487a1e622f5-AU-ATADD-3-BB-AQ-483.pdf 
1995,ATCM,19,ATCM XIX,wp,17,True,Applicability of developments in the Arctic to the Antarctic,ATCM 5,Canada | Chile,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/c/8/4/c841fb001e94acf1c77276af76ee2c1f9070e952eea1b414b92b74d363e770b0/1c8e93f4-232b-4e49-a736-0d660bf90d65-AU-ATADD-3-BB-AQ-484.pdf 
1995,ATCM,19,ATCM XIX,wp,18,False,Protocolo al Tratado Antártico sobre la Protección del Medio Ambiente,ATCM 6(a),Chile | Ecuador | Peru | Uruguay,https://documents.ats.aq/ATCM19/wp/ATCM19_wp018_s.pdf
1995,ATCM,19,ATCM XIX,wp,19,False,The need for operational definitions of the terms used in the protocol to the Antarctic Treaty on the protection of the environment,ATCM 6,Chile,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/e/d/b/edbbb57f7d7c8da7fac092e818e6f1d8e1ba5585de0eaa03fb23b7040f7790df/83a69a25-efff-444d-875e-d5ad1404457b-AU-ATADD-3-BB-AQ-486.pdf 
1995,ATCM,19,ATCM XIX,wp,20,False,Relation between the protocol on environment protection to the Antarctic Treaty and other international agreements of a global scope,ATCM 6,Chile,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/3/7/4/3742e6c67a866f236bf51620c220d8f5d7b5cdc48200b606ce390d748ff04bcc/00bd35f4-3ea9-4747-8b63-cf2a5234164f-AU-ATADD-3-BB-AQ-487.pdf 
1995,ATCM,19,ATCM XIX,wp,21,True,The Antarctic protected areas systems,ATCM 12,Chile | Norway,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/9/7/a/97a05c6ed196098535eef73e043ba8f367faa0896fa40f3a0bc7d79c12d60c93/85e1adf8-c5ee-42ec-840a-2929542c4793-AU-ATADD-3-BB-AQ-488.pdf 
1995,ATCM,19,ATCM XIX,wp,22,False,Specific environmental protection measures,ATCM 13,Chile,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/b/1/5/b15369400ef8c91ca6c7b0101a300d56bef442756667e586d74d2631134cc787/0ecbadf6-1344-43f3-9ee7-b5ceca4823f5-AU-ATADD-3-BB-AQ-489.pdf 
1995,ATCM,19,ATCM XIX,wp,23,False,Waste dump inspection checklist,ATCM 9,Australia,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/5/3/8/538c13439c3282b8a1c70c96c0e7b82cee3a41815ca84c2790c3fe6dba77f5ba/de912917-2f04-4f1d-b7ce-12c981bf1811-AU-ATADD-3-BB-AQ-490.pdf 
1995,ATCM,19,ATCM XIX,wp,24,False,Environmental monitoring progress report to XIXth ATCM,ATCM 10,SCAR | COMNAP,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/e/b/7/eb7e6a554c1d396a66138e8f8ea6fc4be6437c2b88fa6ece8c68adac98a5d51b/8f8835b0-b48d-4371-a6ab-79f5bd9092ac-AU-ATADD-3-BB-AQ-491.pdf 
1995,ATCM,19,ATCM XIX,wp,25,False,Incinerator emissions,ATCM 10,SCAR,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/1/f/d/1fd1de09b226d78edc404e1a3535af6930364849d30e0ba66fb740d95bd46d9c/f18d1fac-37fe-4307-a4a6-0d0415905e43-AU-ATADD-3-BB-AQ-492.pdf 
1995,ATCM,19,ATCM XIX,wp,26,False,Ecosystem matrices,ATCM 12,SCAR,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/d/d/4/dd4340422306c0a29757734a1e2feda6d4349bb86bcf3290d0905402124ecf45/6f5c14d1-444c-43a3-84f1-8e6188edc47d-AU-ATADD-3-BB-AQ-493.pdf 
1995,ATCM,19,ATCM XIX,wp,27,False,Visits to protected areas,ATCM 12,SCAR,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/0/3/e/03e01436cda61fb2a950a91d612df944c0e80edb402f6f353dba213313f3c721/8278d5f2-2eb4-4b0f-886f-4babfaa9d826-AU-ATADD-3-BB-AQ-494.pdf 
1995,ATCM,19,ATCM XIX,wp,28,False,Format of management plans for protected areas,ATCM 12,SCAR,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/5/6/f/56fce31208afc16904ac68789898bba4941e193a7469ecf5ae4c5e42072bfcea/63861cfc-5bcd-4ea4-9101-9d39ef69a023-AU-ATADD-3-BB-AQ-495.pdf 
1995,ATCM,19,ATCM XIX,wp,29,True,Conservation of Antarctic flora and fauna,ATCM 13,Australia,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/0/a/0/0a0e7b91d7197769dab135a6aadf5453a416af1317d23c1902ab3e94d618c6f0/9b64f3aa-c431-4a86-bde0-8315f7ca8061-AU-ATADD-3-BB-AQ-496.pdf 
1995,ATCM,19,ATCM XIX,wp,30,False,Liability annex to the protocol on environmental protection in the Antarctic Treaty,ATCM 6,Germany,https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/9/1/f/91f62a814d7995caee75eb0d1d54a768b515c377e3c6533475f68a01f56456d9/0dfe0e33-698b-4c9d-92fb-104b7d6441b2-AU-ATADD-3-BB-AQ-497.pdf 
1995,ATCM,19,ATCM XIX,wp,31,False,Report of the TEWG to the XIX ATCM,ATCM 6 | ATCM 7 | ATCM 10 | ATCM 11 | ATCM 12 | ATCM 13 | ATCM 17,Korea (ROK),https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/8/9/c/89caac351116e46755c3e29302a47cbebfc6be7dbee14ce4476247b83c4dce12/9fdf40dc-878d-40be-95a1-2a596c0be33b-AU-ATADD-3-BB-AQ-498.pdf 
1995,ATCM,19,ATCM XIX,wp,35,False,Draft final report of the XIX ATCM,ATCM 20,Korea (ROK),https://heritage.utas.edu.au/uploads/r/antarctic-documents-database/4/0/3/403f1a991368640c791a4b4d139d15f7f518d5928c72cb8819dabee9f7c63452/a21c2630-88a0-4bcf-9959-630d8f935bb8-AU-ATADD-3-BB-AQ-502.pdf 
1996,ATCM,20,ATCM XX,wp,0,False,List of Working Papers,ATCM 1,Netherlands,https://documents.ats.aq/ATCM20/wp/ATCM20_wp000_e.pdf
1996,ATCM,20,ATCM XX,wp,1,False,"Antarctic stratigraphic drilling east of Cape Roberts in southwest Ross Sea, Antarctica",ATCM 18,New Zealand,https://documents.ats.aq/ATCM20/wp/ATCM20_wp001_e.pdf
1996,ATCM,20,ATCM XX,wp,2,False,The timing of the Antarctic Treaty Consultative Meetings,ATCM 7(a),United Kingdom,https://documents.ats.aq/ATCM20/wp/ATCM20_wp002_e.pdf
1996,ATCM,20,ATCM XX,wp,3,False,"Management Plan for the Site of Special Scientific Interest (SSSI) No.9 Rothera Point, Adelaide Island",ATCM 19,United Kingdom,https://documents.ats.aq/ATCM20/wp/ATCM20_wp003_e.pdf
1996,ATCM,20,ATCM XX,wp,4,True,ATCM recommendations,ATCM 7(c),Netherlands,https://documents.ats.aq/ATCM20/wp/ATCM20_wp004_rev1_e.pdf
1996,ATCM,20,ATCM XX,wp,5,False,"Areas, sites, monuments and Annex V",ATCM 20(a) | ATCM 20(b) | ATCM 20(c),Netherlands,https://documents.ats.aq/ATCM20/wp/ATCM20_wp005_e.pdf
1996,ATCM,20,ATCM XX,wp,6,False,Checklist for remote camps,ATCM 10(b),Italy,https://documents.ats.aq/ATCM20/wp/ATCM20_wp006_e.pdf
1996,ATCM,20,ATCM XX,wp,7,False,"Report submitted to the XXth ATCM by the depositary government of the Convention for the Conservation of Antarctic Seals (UK) in accordance with Recommendation XIII-2, Paragraph 2(d)",ATCM 5(a),United Kingdom,https://documents.ats.aq/ATCM20/wp/ATCM20_wp007_e.pdf
1996,ATCM,20,ATCM XX,wp,8,False,Checklist on information relevant to the Environmental Impact Evaluation of tourist activities at Antarctic landing sites,ATCM 18,Argentina | Italy,https://documents.ats.aq/ATCM20/wp/ATCM20_wp008_e.pdf
